times_of_india_india,http://timesofindia.feedsportal.com/c/33039/f/533965/index.rss,local,english,South
tolo,http://www.tolonews.com/en/component/ninjarsssyndicator/?feed_id=1&format=raw,local,english,South
toronto_star_top,http://www.thestar.com/feeds.topstories.rss,international,english,North
toronto_star_canada,http://www.thestar.com/feeds.articles.news.canada.rss,international,english,North
transitions_centraleurope,http://www.tol.org/client/region/1-central-europe-baltics.rss,international,english,North
transitions_easterneurope,http://www.tol.org/client/region/2-eastern-europe-russia.rss,international,english,North
transitions_southeasteurope,http://www.tol.org/client/region/3-southeastern-europe.rss,international,english,North
transitions_centralasia,http://www.tol.org/client/region/4-central-asia.rss,international,english,South
uganda_monitor,http://www.monitor.co.ug/-/691150/691150/-/view/asFeed/-/11emxavz/-/index.xml,local,english,South
uganda_newvision_national,http://www.newvision.co.ug/feed.aspx?cat_id=1,local,english,South
uk_telegraph_national,http://www.telegraph.co.uk/news/uknews/rss,international,english,North
uk_telegraph_politics,http://www.telegraph.co.uk/news/politics/rss,international,english,North
un_africa,http://www.un.org/apps/news/rss/rss_africa.asp,international,english,South
un_asiapac,http://www.un.org/apps/news/rss/rss_asiapac.asp,international,english,South
un_europe,http://www.un.org/apps/news/rss/rss_europe.asp,international,english,North
un_mideast,http://www.un.org/apps/news/rss/rss_mideast.asp,international,english,South
ut_sandiego,http://www.utsandiego.com/rss/headlines/most-recent/,local,english,North
voa_africa,http://www.voanews.com/api/z-$otevtiq,international,english,South
voa_asia,http://www.voanews.com/api/zo$o_egviy,international,english,South
voa_euro,http://www.voanews.com/api/zj$oveytit,international,english,North
voa_me,http://www.voanews.com/api/zr$opeuvim,international,english,South
wn_africa,http://rss.wn.com/English/keyword/africa,international,english,South
wn_asia,http://rss.wn.com/English/keyword/asia,international,english,South
wn_europe,http://rss.wn.com/English/keyword/europe,international,english,North
wn_mideast,http://rss.wn.com/English/keyword/mideast,international,english,South
wpr_africa,http://www.worldpress.org/feeds/africa.xml,international,english,South
wpr_asia,http://www.worldpress.org/feeds/asia.xml,international,english,South
wpr_europe,http://www.worldpress.org/feeds/europe.xml,international,english,North
wpr_mideast,http://www.worldpress.org/feeds/Mideast.xml,international,english,South
xinhua,http://www.xinhuanet.com/english/rss/worldrss.xml,wire,english,South
yahoo_india,http://in.news.yahoo.com/rss/asia,local,english,South
yemen_times,http://www.yementimes.com/?tpl=1341,local,english,South
zaman,http://www.todayszaman.com/104.rss,international,english,South
zawya,http://www.zawya.com/top-stories/rss/home/,local,english,South
